,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Arch_Cave_East_1,18.978614647650634,-4.594217505935897,-5.0782431462003315,1.427149475032812,-10.045000191038808,0.5520466057735117,-1.4288107709245932,0.18773205830405654,-1.2422368167266538,0.4002429256027892,0.4058220836517292,-0.6630912927700242,-0.2722810925318735,-0.5116551160366858,0.5214770053289928,-1.4058863113440856,-0.43611377331958967,-0.1667312411158237,-0.9143179271766463,-0.4984186908675915,0.7560042417558852,1.3581943537447985,2.7507960633232322,0.42200170788808733,-0.9137839726490752,2.073068364302708,9.323685764784187,11.0959138969388,-2.4115585514380427,-5.718670612660382,-0.6824628588170734,0.9761758957903972,3.4763858458575214e-15
Arch_Cave_East_2,19.85404377200277,-6.502175303922537,-6.106969687795472,1.5135830714457608,-12.307907018628843,0.40689634021000537,-2.5654713732702987,0.7237246960710968,-1.6404960371003028,0.9040595369031033,0.8565425647984979,-0.05733550754090351,-1.0815000527130698,0.3577404015861477,0.13848886469061064,0.018127780367509908,-0.20962504127490966,-0.3971114109192252,1.1737631969840245,0.782017643098124,0.07779913882879136,-0.8496541815217183,-0.3705874043925299,0.016735855693690155,0.39887910159180573,-0.7330046747238318,-1.8861466283011667,-3.502250512758516,0.6980522670358648,4.147067958142042,1.4008149044805707,12.120078058414194,8.770761894538737e-14
Arch_Cave_East_4,19.98167958012065,-5.808888833239255,-6.453810138561125,1.684957851217808,-12.316089597866563,0.2826112262706618,-1.4267807717536622,1.2047010639304492,-2.7306065352717193,0.7336642913382347,-0.7820920764888645,0.07456591465480483,-0.8031206968877238,0.952885063646325,-1.7873743459618912,-1.0613122130066706,-0.4639030828245381,1.062843140129283,-0.4959505758828935,1.1062095919119779,0.7681643559973381,1.7073483809777699,-2.1334453715339285,-0.44395304355981213,0.5347702934202142,-0.14841503414334967,-5.231125122922508,-2.6994602802801007,10.453321974106952,-6.474142031174268,-1.303215056168238,-4.811535237643612,4.791479712995539e-14
Arch_Cave_East_5,20.53882844472749,-6.341774160018195,-6.462239439676797,1.3099189080076228,-12.882692222125321,-0.21678431415096922,-2.49871223936708,1.090496219296774,-1.9247237006707996,0.8598322580432498,1.3513140324955577,-0.09007445271112148,-0.46462303362415236,0.5971478666011247,2.356940611086638,0.7199458922977464,0.9591432761370389,-1.1340864228556724,0.24149825149092974,-0.5460694906607488,0.1952507172005012,-0.2994745041652498,-2.3756888204569266,0.6671118989329765,0.3105887926623825,-1.5709182493685845,-0.42282998686475926,-2.8681896548326553,-8.798578322420337,6.904641085904117,0.46592164295027316,-7.630347789720054,5.809588921046327e-14
Corbitt_Tract_1,18.01599620212772,-6.961376979731225,-2.8754245268308027,-0.08113513756451361,5.792002730965834,-3.0047077569292147,-3.8200699540049254,-4.091181975558504,10.486839761568694,-4.569369155291415,-1.9054716985319216,-0.23853338175372502,4.6393792156972955,-2.7807667200973443,-2.76232238561068,-0.025566308514459027,0.10693011739910188,-3.190897767695657,0.005629131839494775,-1.0111409946954741,-1.7960050247534551,-4.373182816333157,-0.10669578616618954,0.27969993611036315,0.41949264694170524,0.4851906723334834,-8.830838855114878,7.808098636931356,0.06853211850723029,2.393794959196289,-1.7343844148322296,-0.1374312375498322,2.9407032364758834e-14
Corbitt_Tract_10,8.513630041368614,-6.207890090757585,0.35383137505085205,-0.6273586200797278,12.13558531851776,-3.0707728246119137,-4.7632648246506,4.066701684560713,-8.897124293740243,4.600969191740232,4.382439179852201,2.772446241003678,1.28119482877737,2.644740701996831,-10.000341265657209,2.4047578283941586,1.0571921203230787,-0.7126071651029102,0.14373284008536283,-1.2571748510077143,1.0056392652242083,4.420288101855342,2.2774904809891043,-2.8387531619649504,-8.00566717206263,-3.960835531127004,-1.91620702816401,1.329780214159177,-1.3121619542375025,0.40582722970726004,-0.29456611292886714,0.19159381498636288,1.124100812432971e-14
Corbitt_Tract_11,8.89147397490992,-7.585599255838606,0.4809844743848004,-0.7521429951941978,13.644832660096432,-2.4857169647811492,-3.9994127104896893,2.276640167645918,-7.149561778691191,4.0086297666087525,3.9134335708007337,-0.035952480402361084,-0.4041572151115274,1.8090725139565824,1.8691650990213067,-0.21633021841357494,1.7035080461977592,-2.3430492029989867,1.6480623559253307,0.420995235052527,-0.9130978271402012,-1.0101396804588738,-4.120607861091191,2.0754394505282825,13.13600086511172,5.169527230833174,0.5789336546697891,0.6016533049911306,0.060765089939331135,-0.6344987442048144,0.20066065971910196,0.20487321737429318,1.3954115640757436e-14
Corbitt_Tract_12,17.82478327103486,-6.5940610345793385,-2.7868535811870534,-0.6146496097178993,6.489490633431356,-2.338314111327688,-4.884797511897875,-1.9952295059594771,5.135390061245261,-1.847284095373447,-2.2955800616327413,1.7394087735487531,1.8759797656348443,-2.6181057308955884,-2.190820197164881,0.3287951346067962,0.7845368939766436,1.1986528489336634,1.6704726473287015,-4.561488618289304,-1.8449228478110586,-5.6817215049444645,8.732857488280647,-2.57542826878147,0.2562551212416027,1.5174907511189524,7.256112388823992,-8.344039605711822,1.386289510857574,-1.1725285570544175,-0.19209650459106425,-1.2031782745967068,2.4619195571062846e-14
Corbitt_Tract_8,9.298827922805337,-7.993121509601424,-0.8609621617691972,-0.667935263903492,11.821902949084116,-0.6561054166469547,-3.54851127962308,-0.03195612185862233,-2.949235335608234,-1.0122135866505755,-1.4944650307312475,-7.009036973215773,-5.303754717315603,-0.7521960339300482,14.326082954142844,-2.2647188070706874,-3.250550859950351,4.450699968661048,-1.6835481840218336,0.6706732442317681,0.990389078102102,-0.5510853703725873,0.12098539374943594,0.5103406577712872,-6.9714410480751505,-0.7374245780305023,-1.0184262246354265,0.4804719471153707,1.6441129923654516,0.9177071265527418,-0.12890741293211117,-0.06351608780405849,1.384309333829492e-14
Corbitt_Tract_Mid_1,-13.678377303076863,-7.635024542046098,14.936361830893674,-5.4101002755758145,-4.01487577731769,-3.2435492602793428,0.022265660576714853,-0.9510803431604333,0.04662258066320335,-0.6433996292761531,-1.2327848069851877,0.4053675679558485,-0.19974946021197718,0.5234531466190664,-1.5368254882722518,-0.2182071019719466,0.2678429349329475,-0.7718949553021509,-0.3094472224055966,2.892767515715755,2.6558330249699726,2.23515201859173,-0.5550249399117997,-1.253627802346387,0.008944289077071552,2.0775428998207524,5.164253809209408,1.607010676346897,6.115416585680112,9.008319520760953,-7.498483698900987,-0.8633758485416699,-1.4085954624931674e-14
Corbitt_Tract_Mid_2,-13.62839162759117,-6.729777753914881,13.836785790792959,-5.588388205554357,-5.575486732355454,-1.3029731420442472,1.2233753079655505,0.2358204171024886,-0.3286942196644861,2.0621052680655403,-1.6688748428519917,-0.31410314167405134,1.1100646589710625,-1.9826099956889427,0.0923046394849922,-4.768275076699869,0.9858318943424784,2.79657426846324,2.414705319101974,-1.13076429192588,0.6503630147218659,3.823210443511254,3.9654931496824743,-3.5902935670717295,-2.052455457582777,11.633751518447232,-5.520807180651305,-1.1647997040983715,-3.971973139365879,-2.122939050572367,2.74823349959964,0.1291526568911866,-1.5355772209346696e-14
Corbitt_Tract_Mid_3,7.8028054827667965,-9.547869424360005,5.33673417509671,-3.5483274699977914,5.384133166462483,-3.1495985055071323,-1.3177060590815735,-1.1514284077651435,8.705001805878215,-3.5216904060232164,-3.815625675501015,2.787417840844477,0.2334208761122536,-0.32983046120717135,-2.7388698436015386,-1.588959133704313,-2.644576130633394,1.314613209355261,-1.074048794801466,7.6571052667870845,3.2011722488495975,8.093441070884356,-6.62423904559618,3.5398434321838566,0.35121123315698816,-2.8608144554462225,3.0608751348722856,-3.308752536095816,-2.6638571134429214,-3.0580476571270125,3.3514273950835505,0.6273269692979344,9.079542673262608e-15
Corbitt_Tract_Mid_4,-13.493175225912262,-7.663044230379296,15.16462016626481,-5.709008042230159,-4.909785271277232,-3.774446228078724,1.2051968904550314,0.6823194779715996,-1.4035095154319817,-0.190608393119144,1.2382980450653762,-0.7691923334146502,-1.405293166882565,-0.12076981452783594,-0.7557372549821686,2.2710278280852623,-0.43332990678715333,-0.23908297658580027,-0.4441876080322531,-1.1865268523640262,-3.037253739998962,-5.872312075854551,0.5911401588990598,0.5818405026943042,0.8116244850287608,-5.160238084687763,1.209007798349485,3.1691738657412802,3.7028867415498548,1.4044340775637585,10.90847863958276,-1.4765883540639066,-5.587544316121296e-15
Corbitt_Tract_Mid_5,-14.218357219458124,-8.023685229055962,15.457721774305277,-6.259168583723422,-4.638494596689855,-2.229136960163885,0.872451414177916,0.5075567596220455,-0.7446843695834461,-0.9740269053264355,2.473194876794137,0.524618419841149,-0.5546008603008963,0.4519238260855413,2.800728450055539,1.6616474855933536,-0.6316179860662385,-2.5307411837378724,-1.0013015605223814,-2.724687477178565,-1.4689432491859542,-4.149176042865026,0.11520609938617796,2.2026206421697037,1.0252087844794275,-6.521681531329551,-2.3732168458831087,-2.372133612161233,-4.757414017679116,-6.992622642365998,-7.624194903584908,1.6539210411594825,-1.2972262153354563e-14
Flat_Tub_13_S_2,14.118050854062195,20.28916641938587,7.7328159667017955,-2.657830200833901,0.3452610427975068,-0.17543603573030878,-0.911846393760151,-0.8024678613298362,0.6591654572613733,-0.7789116148315093,0.8281667335662432,-2.481603851924935,1.2869406789974223,1.8231646308850462,3.1849873046140234,0.01911951818635177,3.1427594022993723,-8.545552266445018,13.911738566722805,2.3849853347663044,2.115407022378421,-0.12430310419571165,-1.2176583367251432,0.1270220284797099,-3.335818582409673,-0.5653620094761206,0.9180022587233119,-0.42895445390006365,0.9752766345600078,-1.283931541588461,0.7008329613488818,-0.35485109212577703,4.166805789296291e-15
Flat_Tub_13_S_4,13.989028458943256,18.238518081008113,6.830000196031792,-1.6166482123107173,0.3623432095461243,0.5652295411859888,-0.636012697709572,0.08831653896597239,-0.9418153321482854,-0.42741933160581524,0.4326752168967217,0.6480996087544969,-0.6405858522175981,-2.721392206027708,1.431546295205609,-2.886338053414566,6.6546376323839525,-0.9395095279129083,-8.336822998795661,1.6293823893496007,0.9769010866575462,4.897105390437775,9.517071415151376,7.339401845689833,3.1365990332446043,-2.3379066913827615,-2.2244772701793827,-0.28427900225234465,0.6120983886083303,1.4142193899117816,0.5794231149979805,-0.10424225824793538,1.3152673394856151e-14
Flat_Tub_13_S_5,15.477051653635758,18.16388713985206,7.51403612631989,-2.5827936951944497,0.5499831219118025,-0.48906399253977306,-0.9866792213173643,0.6102036192483857,0.9986213396522524,-0.6868268156805206,2.530154447377644,0.25529127615935504,1.2346927250703703,-1.9231567360967425,0.5110007557287907,-1.266200318928826,1.964953384165447,-0.7963365743767145,-9.492796309274313,-2.8191507882098548,-3.91959067956009,-1.435195013928371,-9.13692007274537,-9.468472870267904,-1.7831617363848153,1.8392835074848741,1.8948553052959438,-1.1153230502507743,-0.1413010702383875,-0.6537268942040048,0.16254623962055123,0.7929904576976786,8.461113754076877e-15
Flat_Tub_13_S_6,15.294961156217814,19.54892720580027,6.9956561514107065,-2.0660350892968276,0.004710268660138711,0.17108906414729258,-0.1756939890534279,0.18955655543844033,-1.793090864916255,1.217793253056365,-4.026068562855381,1.6277099538088604,-2.6990140541646324,2.5890626249072692,-4.252346162810183,2.955494675615987,-12.050356499490142,10.166959992903742,2.5840410588054916,-0.3333727287379097,0.5410433983080246,-3.187328724249066,0.4576014799981725,2.294580540923524,2.343815220041505,0.683223042450679,-1.2281777560275673,1.2087023527781837,-1.466681251023202,0.980184640108188,-1.3656255587080606,-0.19795565057793874,1.4807599590938025e-14
Flat_Tub_789_1,-11.995476190812914,2.317359002413996,-0.18037410124941228,14.503738472276497,-0.721794287441677,-4.0836909630198805,0.8270415259982624,-14.807532247457273,0.14484770890098228,-1.4031003001104076,14.049218284690516,-3.307611746993334,1.6100854426763618,1.2969814972590297,-1.2543457619486649,-1.5541551509254894,-2.101045500295996,3.041119857124792,-0.2967036048173948,0.6315990339239321,3.1500678789702508,0.26299812201592865,0.3248288009419427,0.14564618312752411,0.12681852139864339,0.17521126077795401,0.20662674614047008,-1.1217136481552692,0.0043005202038223535,-0.3550044378116224,0.5018247694779338,-0.24511261821784458,-7.556455461354972e-15
Flat_Tub_789_2,-12.580932355043197,2.026348406833593,0.3024817345591675,13.469881555718976,-0.19695345673968373,-4.923898368125928,0.16867571816241467,0.4905775424713851,-1.165586143959195,0.8553978860575675,-11.940988819312546,-10.008666403289713,6.972121433592454,10.483541479403355,-1.140499773909453,0.1528582491377502,1.3160255202467956,-1.783869867506481,-3.1645845683317257,-2.687883728291748,1.949869162910606,0.2228452413065991,0.052100594732561345,-0.5784345989531534,1.306370008142767,-0.9373496481012754,0.39228101306433744,-0.7290982684579025,-0.9238693024518824,-0.42500868315892804,0.5193697107879975,0.5381393956975042,-1.56697571584985e-14
Flat_Tub_789_3,-12.282330649918256,2.7126293150009424,-1.1537679056028118,13.82593572290006,0.3263828639905235,-4.7459011265405975,0.6444425020907543,-0.47384277329635016,5.841438794074377,16.22698722392114,-2.946137685176858,3.299017534772861,-6.630917631995114,-5.524872685276554,1.0475014550704158,1.1633181837224957,-3.1691549885253893,-5.428619853806352,-0.5631894353516107,0.7280681502199469,-3.2454734844851347,0.48978220522179017,0.021000138434613548,0.7513851277222421,-1.2550295513892393,0.10794659285962879,0.029853978220334497,-0.1105687747394205,0.39175713808186374,-0.03314658472752639,-0.4151136777482863,-0.2554423734187474,-1.2485672218343069e-14
Flat_Tub_789_4,-12.329338045522912,2.758416303201546,-0.8598721621272288,14.767974980409235,0.062012485176854204,-3.699337513742514,1.6166023109160075,17.877139599407386,6.070194200949896,-6.581733572820128,7.624389414973464,1.115513524626707,0.5553946100459458,0.6547689181775458,0.9816687658256406,-1.210552582452972,-0.7482035384184017,2.372169531121007,1.262306029223721,0.7136882157441495,0.2107443011011194,-0.6389048821381402,1.0192067235220834,0.5319259041210364,-0.15065037374715465,1.1090517333175063,0.08183612877281479,0.12764608273966546,0.5731721468070256,0.46536335656931405,-0.3606835330832795,-0.14154317125174995,-6.5329686105286555e-15
Flat_Tub_789_5,-12.456620225835891,1.8248653835010666,-1.456581241291595,13.871281875302401,0.6713213966453206,-3.601554658722319,0.8043743967402436,-3.6296038536789244,-9.821165438583497,-9.30706483893831,-8.048545126022514,9.44760235678025,-0.42821843041247276,-8.063791056272535,1.4098810554634784,2.057923361484093,3.801288433202484,1.5462433192488065,2.348500953814698,1.1368101599280371,-0.992681360609728,-0.537860935153921,-1.9237849807340062,-0.9118412282926265,-0.1396726263128504,-0.4838055511135583,-0.32315869390382457,0.7542293519723604,-0.6716381314752312,-0.32457701709437814,-0.05535598934023635,0.29833497297472894,-1.0720591081536668e-14
Ricketson_Tract_SW_1,-16.163886518187756,4.722813869957692,-13.798603519416845,-10.403590621778978,0.42957027747046994,-3.582713316117884,1.6038001597017053,0.8346282579952944,-0.31752114752740757,-1.9745727356405116,-0.12552147737849595,2.1432618785023148,-2.8129082178839635,0.032191184244558,1.3692937926533155,4.4445392277178195,-4.243176880887077,-6.070727692570928,-4.04484641251073,3.8191921357679925,11.347956634155334,-2.9865852727566105,3.5062355787273773,-6.276054331799411,2.1172279483410366,0.673788123369159,-1.2749023023359967,-0.06487136073034415,-0.8273139790386432,-0.8523074814947315,1.2250973310770457,-0.14022265098316128,-1.686411427170853e-14
Ricketson_Tract_SW_2,-16.287896198504345,4.092741858990812,-11.893142692172132,-9.528537926089095,-0.07177309136012458,-3.3631812690594796,1.5228542615752343,-0.23227597762460586,-2.8276722517348105,-1.818896228023471,0.829243986247628,2.960984117396602,4.761597408462315,0.703799711732459,-0.926784056331851,-2.240107909486608,-4.168962142105665,-4.613036003926041,-2.5586927656122898,-4.759485525804665,-2.378443849821647,-1.6055737458062647,-3.6791476043461224,11.225179424592778,-5.633562435177854,5.2111108402296455,1.5019846998211197,-1.6977893890104911,1.2663046032212313,0.48953501143333716,0.45827885649109024,0.12897170098143462,-1.2274903316011887e-14
Ricketson_Tract_SW_3,-15.793787833126393,4.201506742845938,-11.459031823381105,-8.63792886457303,-0.3065877953531052,-3.437033135786313,0.9025330527444626,-0.5408013192433425,1.3902559205406664,-0.2677609085934385,0.008269810549450576,0.547052162716491,2.4859678726607823,-1.6427402535294908,3.2402147975896876,-4.933892775352619,-3.552622473516554,1.7479210006047023,4.439328281536485,-7.945545219397415,-3.888519837890053,9.378719426983157,1.1206908137885452,-4.854651848666236,4.912597343789786,-6.124634582042133,-0.1142401942752726,1.169342326828477,0.9039844555294907,1.375849326306864,-0.039606410548185006,0.16615738362238325,-1.982008307477301e-14
Ricketson_Tract_SW_4,-15.294400033424239,3.661324051658823,-11.622407368975878,-7.645580920350121,-0.5427394556464011,-1.8918193653249153,0.6498243202835857,-0.2525905197218584,-1.42728230103555,0.5149121988959154,0.33307235339250896,-5.361771066282312,1.8452958663772743,0.6569369312178864,-1.9397669811081188,0.4257711563638987,2.00071044132905,2.8117936051928,0.4222102392735665,13.069160549336935,-10.979271553106745,-2.0051752764429702,2.3174874196879642,-1.77985233554233,-0.4036209592013654,-0.015758420909692886,0.23397245750182458,-0.32177450043287326,-1.2717277106885212,-0.5998157561789303,-1.3774205655946299,-0.2721428678309191,-5.277028813921447e-15
Ricketson_Tract_SW_5,-15.155313159657444,4.011217672367695,-9.08563589114663,-7.193050827477246,0.046601749468561035,-2.6758183525048267,-1.470677406118434,-0.34393295786997147,4.715783834695902,3.351548678765525,-0.6983992714451781,-1.518438476060111,-7.12042661566693,0.7215787993055734,-2.6726658788545286,1.6330009173598938,12.375138275797601,8.699398885998736,2.1832048198292906,-4.042351297568785,4.738992657770022,-2.552707160006349,-4.267582896621352,2.540226448525732,-0.7480622878770135,-0.2606368927948032,0.13518120094941943,1.0008923240270915,-0.19813633332419225,-0.5130361163526314,-0.6295800751701317,0.4384411704923288,-1.0408340855860843e-14
South_of_Sawdust_10,8.57253627630679,-4.1682527210549445,-1.9003323963437184,1.1584002805675144,5.211730853847885,8.753144033395632,18.021065005415334,0.6014299154869618,-2.047330672787083,0.7522352977364385,-1.54239452779039,-1.8230906877000508,-2.7102284547083215,-1.98811476025136,-4.819967617191332,-12.156480824024365,0.02943843898836824,-1.3052416369231807,0.7684687803717937,0.41988139264423446,2.1824685614051815,-4.5573112993706335,-0.6814263559988658,-0.7675785685276841,0.25144676332035115,-2.4498938662261627,0.35754647850444937,-0.24275318506028726,-0.7335388001073261,0.8698351338388484,-0.5283562973476785,-0.16044277355613912,1.1043249648068354e-14
South_of_Sawdust_3,-12.607923571498972,-0.22800971134041773,0.3816072510384155,0.17663538318134084,0.2374545262229138,17.157271412732605,-4.190602254340353,1.8916187333422902,0.14171122037739536,6.852324076013912,0.47998533127064275,0.4945627820082083,13.597440535705656,-6.8185534299939805,2.63757359594903,2.180050355110138,0.07403914833683058,3.783926552115108,0.2394934579972111,1.611655695167668,4.564304559901652,-1.892090641970738,-1.3725685912814534,0.5576346048677548,0.10544341396549478,-1.9523707436990319,0.5162142927961166,0.11336905682177599,0.6689209214849852,0.014691705405437627,0.2841093442734792,-0.03434047514139475,-1.3886461425194341e-14
South_of_Sawdust_4,-12.130811345325078,-0.8234487364402979,-0.5021076523743274,2.3272624069148886,1.229632228762601,15.449723185819996,-5.290580439242191,-3.06958453146962,2.8495687641286698,-1.1073143146342639,-0.4142700978051237,10.922859437103384,-3.8863494771959703,13.311502453357907,2.7811799146641216,-3.1588905143536135,1.087021059751239,-0.9526656881479485,-0.7242246634255393,0.6532787923146507,-2.9566926637179334,-0.6038473250696923,1.3306784698125216,-1.5081836565826257,-0.5964707437925999,0.27178009659363256,-0.5071670002356888,0.901040840903867,0.2158128876849653,0.2634543230500635,0.5966511749472652,-0.24105113612359447,-1.0522138715884921e-13
South_of_Sawdust_7,-12.73987832886695,-0.4458414163557874,-0.07144411372104077,2.296901134575909,0.821136079482921,15.92382865552703,-4.666610920280655,0.22029323105679172,-0.0953261231069797,-6.493622689175068,-0.1514372567414747,-9.747066718973759,-8.282483257811304,-4.995477743950532,-5.691413208102016,5.526030212130068,-2.2780127371220704,-4.362686412830041,-0.12824291947758007,-3.114308026462384,-2.2312183105824914,3.9072868545590262,-0.46041400965354473,0.8782618962472786,0.9531194017422393,1.67861786462377,0.16274861757433906,-0.8956935312648127,-0.3519104286156516,-0.014308487630382796,0.07678947116573714,-0.18301215682329694,-3.512468094157839e-14
South_of_Sawdust_9,15.684584093082137,-4.715663014246654,-0.7158334630273385,-0.7434105561050839,2.964091931299161,2.8797135166732364,18.497738290082307,-1.405948141924088,2.2622214283512405,0.2651136683650644,1.3524370848278826,1.6597891242285814,2.2106363688542974,3.163540992800273,3.770044864931731,12.99346549349135,2.070254521407279,1.2915316709075215,-0.2242503798909718,-1.7091017644986284,-2.426255920544965,4.117257947514573,0.804921808147304,0.16022719408635797,-0.5170163200358991,2.1144660460391997,-0.15225063857873825,-0.09487980810233307,0.7606551293227353,0.17338745094985777,0.0495933546921076,0.250175318838424,-2.9264134518425244e-14
